IO_ID,Address,OccupantName,StructureName,PropUseType,PropUseTypeDescription,InspectionType_Full,LatestInspDate,InspWithinLastYear,address_id,lon,lat
131223,12603 Livernois,Wear Master Goodyear Super Center,Good Year,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,5/13/2021 15:08,No,76959,-83.139729,42.381558
134177,6568 Woodward,Techtown,Baobab Fare,0, Property Use - Other,ANNUAL Business Occupancy,5/13/2021 14:15,No,541804,-83.072725,42.370065
144185,16334 Grand River,THE MUSIC LOUNGE,,100, Assembly - Other,ANNUAL Assembly Occupancy,5/12/2021 17:12,No,,,
144184,6250 Woodward,JAMES-MARTIN CHEVROLET INC,JAMES-MARTIN CHEVROLET,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/12/2021 17:04,No,349615,-83.070888,42.367201
144189,15600 Warren Avenue West,Luxury Home Furniture of Dearborn,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/12/2021 10:26,No,414076,-82.947451,42.399287
144173,7060 Michigan,CHURCH'S CHICKEN #302,CHURCH'S CHICKEN,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/12/2021 9:54,No,213836,-83.131767,42.331401
144150,7900 Mack,The Commons,M.A.C.C DEVELOPMENTAL,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/12/2021 7:57,No,273131,-83.006758,42.366416
142920,9900 Northlawn,"BLUE LINE COLLISION, INC.",,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,5/11/2021 17:15,No,216361,-83.152485,42.369545
104542,8749 Joy,A A A TRUE VALUE HARDWARE INC,AAA True Value,UUU, Undetermined,ANNUAL Mercantile Occupancy,5/11/2021 15:25,No,216174,-83.155249,42.358716
144167,6862 Michigan,CVS PHARMACY #8141,CVS PHARMACY,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/11/2021 15:06,No,347588,-83.128833,42.331688
144097,5835 Joy,JOY EXPRESS LIQUOR STORE,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/11/2021 14:44,No,347556,-83.135275,42.360721
144112,21501 West Eight Mile,SECOND CHANCE AUTO SALES,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,5/11/2021 14:16,No,353179,-83.255587,42.443029
142428,10191 Gratiot,SHAS FURNITURE AND MATTRESS OUTLET,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/11/2021 13:17,No,315038,-83.00328,42.39661
144215,20531 Joy,Buick Lounge,Buick Lounge,162, Bar or Nightclub,ANNUAL Assembly Occupancy,5/11/2021 12:30,No,216960,-83.241356,42.3572
105025,8031 West McNichols,FAMILY DOLLAR #25637,FAMILY DOLLAR #5637,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/10/2021 16:34,No,85353,-83.150419,42.416881
144048,13118 Gratiot,IMPERIAL TRANSMISSION,Imperial Transmission,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,5/7/2021 10:51,No,351121,-82.985722,42.422317
142509,8000 Greenfield,Metro PCS,Metro PCS,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/7/2021 4:12,No,350029,-83.196298,42.351329
144021,3700 East Edsel Ford,CHENE TROMBLY MARKET,CHENE TROMBLY MARKET,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/6/2021 17:03,No,,,
144015,17400 Conant,ROMIN IRON & METAL INC,,600," Ind., Utility, Defense, Agriculture, Mining - Other",ANNUAL Industrial Occupancy,5/6/2021 13:50,No,538376,-83.065912,42.422512
144087,13945 Wyoming,King of Wyoming Video,King of Wyoming Video,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/6/2021 12:53,No,351325,-83.159409,42.388771
142870,8517 Second,Tenacity Brew,,100, Assembly - Other,ANNUAL Assembly Occupancy,5/6/2021 8:58,No,540440,-83.081955,42.377113
142705,7641 Gratiot,JADE NAILS,,557," Personal Service, Including Barber & Beauty Shops",ANNUAL Business Occupancy,5/5/2021 18:14,No,349923,-83.016472,42.376453
143964,9000 Roselawn,USHER OIL SERVICE INC.,Usher Oil,500," Mercantile, Business - Other",ANNUAL 302 Site,5/5/2021 15:40,No,216224,-83.14941,42.36113
143975,411 West Lafayette,COMERICA BANK INC.,Comerica,500," Mercantile, Business - Other",ANNUAL High Rise,5/5/2021 13:39,No,293443,-83.051875,42.329624
128343,13887 Gratiot,MIRAGE LIQUOR STORE,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/5/2021 13:27,No,224901,-82.981851,42.429423
119060,1441 Woodward,Moosejaw FAVES,Lofts at Merchants Row-1400 Block,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/4/2021 21:08,No,348396,-83.049126,42.334377
104738,1447 Woodward,WOODHOUSE DAY SPA,,UUU, Undetermined,ANNUAL Business Occupancy,5/4/2021 21:07,No,252024,-83.049502,42.33452
104823,1433 Woodward,THE HOUSE OF PURE VIN,LOFTS AT MERCHANTS ROW,UUU, Undetermined,ANNUAL Mercantile Occupancy,5/4/2021 21:05,No,348387,-83.049497,42.334378
105201,1413 Woodward,Detroit is the New Black,Bonobos,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/4/2021 21:02,No,348367,-83.049378,42.33423
106883,1 Woodward,One Woodward,ONE WOODWARD,500," Mercantile, Business - Other",ANNUAL High Rise,5/4/2021 20:36,No,290672,-83.045469,42.3289
142914,18301 McNichols,Metro Real Estate Holdings,,599, Business Office,ANNUAL Business Occupancy,5/4/2021 17:44,No,352471,-83.221777,42.415267
142912,18321 West McNichols,Keba's Kerations  Salon,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/4/2021 17:27,No,535771,-83.221883,42.415247
142911,18323 West McNichols,Gilead Insurance,,599, Business Office,ANNUAL Business Occupancy,5/4/2021 17:18,No,352482,-83.222066,42.415237
142909,18329 West McNichols,Nunnies Hair Salon,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/4/2021 17:08,No,,,
142948,12950 Gratiot,DETROIT LAUNDRY,DETROIT LAUNDRY,564," Laundry, Dry Cleaning",ANNUAL Industrial Occupancy,5/4/2021 15:34,No,70131,-82.986635,42.420776
142917,8333 West Chicago,Oakman Party Store,Oakman Party Store,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/4/2021 15:18,No,216320,-83.15185,42.366057
142919,8916 Tireman,FAMILY DOLLAR #31825,Family Dollar,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/4/2021 14:42,No,350314,-83.15727,42.352337
143970,1301 Broadway,VFP (FLR 4),CARY BUILDING,UUU, Undetermined,ANNUAL Assembly Occupancy,5/4/2021 12:35,No,48719,-83.045928,42.334534
143968,6600 Michigan,Kwong Village,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/4/2021 12:21,No,217078,-83.124793,42.331391
142921,17450 Gable,Matt Construction,,800, Storage - Other,ANNUAL Storage Occupancy,5/4/2021 10:20,No,270967,-83.041452,42.42252
142907,18151 West McNichols,Rosedale Liquors,Rosedale Liquors,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/3/2021 19:50,No,123455,-83.219842,42.415249
142895,18149 West McNichols,BBQ Central,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/3/2021 19:44,No,545519,-83.219843,42.415245
142906,18133 West McNichols,Metro PCS,Metro PCS,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/3/2021 19:38,No,123659,-83.219693,42.415253
142904,18244 West McNichols,Technical Tax Service,18244 W. McNichols,599, Business Office,ANNUAL Business Occupancy,5/3/2021 19:23,No,352454,-83.221182,42.415721
142891,18218 West McNichols,BLACQ INK TATTOOS,,UUU, Undetermined,ANNUAL Business Occupancy,5/3/2021 18:37,No,541176,-83.220592,42.415732
142890,18212 West McNichols,Tha Cut,,UUU, Undetermined,ANNUAL Business Occupancy,5/3/2021 18:29,No,103833,-83.220407,42.41571
142888,18204 West McNichols,Boost Mobile #201,,100, Assembly - Other,ANNUAL Business Occupancy,5/3/2021 18:15,No,,,
142886,18200 West McNichols,Island Spice Caribbean Restaurant,Island Spice Caribbean Restaurant,500," Mercantile, Business - Other",ANNUAL Business Occupancy,5/3/2021 18:01,No,103835,-83.220278,42.415724
142430,10061 Gratiot,HATS GALORE AND MORE,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/3/2021 15:13,No,291447,-83.004329,42.395034
142429,10185 Gratiot,TRIANGLE HARDWARE & PLUMBING SUPPLY,TRIANGLE HARDWARE,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,5/3/2021 14:39,No,350558,-83.003688,42.396313
142391,10311 Gratiot,ZEPPELIN CLEANERS & DYERS,Zeppelin Cleaners & Dyers,600," Ind., Utility, Defense, Agriculture, Mining - Other",ANNUAL Mercantile Occupancy,5/3/2021 14:10,No,319360,-83.002367,42.398122
105204,1425 Woodward,Red Rose Florist,Lofts at Merchants Row-1400 Block,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/30/2021 22:52,No,348379,-83.049497,42.334378
142036,18 West Adams,BRASS RAIL LLC,,100, Assembly - Other,ANNUAL Assembly Occupancy,4/30/2021 9:41,No,29429,-83.05149,42.336984
142875,12018 Morang,Glamour Affairs,Glamour Affairs,100, Assembly - Other,ANNUAL Assembly Occupancy,4/30/2021 6:36,No,350865,-82.951332,42.426938
119420,2645 Woodward,PYROTEK SPECIAL EFFECTS,Detroit Event Center,600," Ind., Utility, Defense, Agriculture, Mining - Other",ANNUAL Assembly Occupancy,4/29/2021 23:25,No,255963,-83.054996,42.341031
144062,18633 Mack Avenue,Curis Enterpirises,Curis Enterprises,599, Business Office,ANNUAL Business Occupancy,4/29/2021 15:53,No,310264,-82.912623,42.413337
141591,1325 Chene,ELMWOOD TOWERS,Elmwood Towers,500," Mercantile, Business - Other",ANNUAL High Rise,4/29/2021 14:10,No,249796,-83.026913,42.342857
144057,18743 Mack,Detroit Wing Company,Detroit Wing Company,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/29/2021 11:23,No,352623,-82.91172,42.415024
142781,6000 Caniff,DETROIT MACHINERY CENTER,Detroit Machinery Center,800, Storage - Other,ANNUAL Storage Occupancy,4/28/2021 17:00,No,349562,-83.040986,42.405097
142759,9155 Hayes,SHOW AND GO AUTO REPAIR,SHOW AND GO AUTO REPAIR,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/28/2021 16:56,No,234500,-82.964667,42.406537
142757,15415 Harper,Cognac Castle,COGNAC CASTLE,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/28/2021 15:47,No,298409,-82.95519,42.407615
140172,18440 West Warren,Metro PCS,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/28/2021 15:42,No,352522,-83.220702,42.343526
142747,4661 East Outer Drive,Conner Creek Senior Apartments,Conner Creek Senior Apartments,400, Residential - Other,ANNUAL Residential,4/28/2021 15:06,No,266694,-83.022639,42.442804
140597,18307 West Warren,Boost Mobile,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/28/2021 14:55,No,352473,-83.218605,42.343114
142745,12400 East Seven Mile,Pettes LLC,,599, Business Office,ANNUAL Business Occupancy,4/28/2021 13:36,No,221693,-82.998242,42.434435
140559,16945 West Warren,SERV-U-WELL INC,Serve-U Well  Liquor,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/28/2021 13:04,No,352207,-83.2121,42.343157
140564,16980 West Warren,WEST WARREN AUTO REPAIR LLC,WEST WARREN AUTO REPAIR,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/28/2021 12:02,No,541713,-83.212287,42.343726
142728,6876 Michigan,MCDONALD RESTAURANT,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/28/2021 10:24,No,215349,-83.129564,42.33145
142707,7451 Gratiot,Boost Mobile,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/27/2021 19:18,No,347534,-83.017174,42.375904
142777,11345 Mound,GREAT LAKES WOODWORKING,,700," Manufacturing, Processing",ANNUAL Industrial Occupancy,4/27/2021 16:45,No,273822,-83.04363,42.406757
142696,11811 East Seven Mile,R & D ONE STOP MEALS,R & D ONE STOP MEALS,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/27/2021 16:11,No,535210,-83.003134,42.434703
142724,6740 Michigan,MICHIGAN MARTIN SERVICE GARAGE,,UUU, Undetermined,ANNUAL Repair Garage,4/27/2021 15:53,No,349716,-83.127115,42.331372
142723,6240 Michigan,Rx Care Pharmacy,,341," Clinic, Clinic-type Infirmary",ANNUAL Business Occupancy,4/27/2021 15:49,No,349614,-83.119476,42.331249
142722,6820 Michigan,THE TELWAY,Telway Hamburgers,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/27/2021 15:43,No,254259,-83.127921,42.331321
142741,17600 Plymouth,"O.H. PYE, III FUNERAL HOME",O.H. Pye Funeral Home,100, Assembly - Other,ANNUAL Business Occupancy,4/27/2021 15:25,No,213894,-83.214915,42.372594
142718,11311 Mound,MASJIDUN - NUR,MASJIDUN-NUR,130," Places Of Worship, Funeral Parlors - Other",ANNUAL Assembly Occupancy,4/27/2021 15:20,No,273693,-83.04333,42.406521
142742,18345 Plymouth,Advance America #2706,Advance America,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/27/2021 13:45,No,352489,-83.220128,42.371854
142704,7651 Gratiot,UN BEAUTY SUPPLY,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/27/2021 11:55,No,349929,-83.01619,42.376747
142683,6720 Michigan,Look Insurance,,UUU, Undetermined,ANNUAL Business Occupancy,4/27/2021 8:41,No,349713,-83.126939,42.331397
142680,6716 Michigan,MARIA URISTA,,UUU, Undetermined,ANNUAL Mercantile Occupancy,4/27/2021 8:30,No,349712,-83.126869,42.331339
142650,3725 Gratiot,Candles 'R' Us,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/26/2021 21:44,No,262360,-83.025101,42.363992
142670,7045 Puritan,CURTIS AUTO REPAIR,Curtis Auto Repair,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/26/2021 12:50,No,90891,-83.142383,42.409652
142685,2000 Michigan,ANDRUS MCDONALD,Detroit Barber's / Lucky Detroit,UUU, Undetermined,ANNUAL Business Occupancy,4/26/2021 12:26,No,348565,-83.073774,42.331612
142664,17644 West Seven Mile,Strictly Sportswear,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/26/2021 12:10,No,352377,-83.217119,42.430317
142662,17740 West Seven Mile,Bronson Auto Repair,Bronson Auto Center,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/26/2021 11:15,No,78013,-83.21809,42.430297
142679,6532 Michigan,TOP JOB OIL CHANGE,,UUU, Undetermined,ANNUAL Repair Garage,4/26/2021 10:45,No,215348,-83.124363,42.33141
142663,19200 Greenfield,Mr. Motor,Mr. Motor,UUU, Undetermined,ANNUAL Repair Garage,4/26/2021 10:20,No,352761,-83.199656,42.431947
142677,6000 Michigan,"AUTORAMA SERVICE CENTER, INC",,UUU, Undetermined,ANNUAL Repair Garage,4/26/2021 10:10,No,151667,-83.116962,42.331428
142675,5900 Michigan,"MICHIGAN APPLIANCE, LLC",,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/26/2021 9:55,No,541206,-83.115899,42.331476
142661,19160 Greenfield,Family Dollar,Family Dollar,UUU, Undetermined,ANNUAL Mercantile Occupancy,4/26/2021 9:30,No,64307,-83.19923,42.431356
142597,2461 Russell,Manufactured In Michigan Apparel,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/23/2021 16:40,No,255159,-83.040253,42.345385
142669,8033 Puritan,Chapel Hill Funeral Home,Chapel Hill Funeral Home,100, Assembly - Other,ANNUAL Assembly Occupancy,4/23/2021 12:00,No,350052,-83.15058,42.409629
142607,11866 Gratiot,Express Auto Repairs 2,Express Care 2,571," Service Station, Gas Station",ANNUAL Repair Garage,4/23/2021 10:30,No,234578,-82.992812,42.411424
142606,12266 Gratiot,Rigley's Pharmacy,Rigley's Pharmacy,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/23/2021 10:24,No,247265,-82.990173,42.415399
142581,15421 Mack,LOST RIVER,,162, Bar or Nightclub,ANNUAL Assembly Occupancy,4/23/2021 9:49,No,333578,-82.942323,42.388479
119418,2515 Woodward,Mike's Pizza Bar,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/22/2021 23:22,No,,,
124808,26 Peterboro,C O T S DAY CARE CENTER,COTS,UUU, Undetermined,ANNUAL High Rise,4/22/2021 16:02,No,227553,-83.057558,42.345321
142531,7875 East Jefferson,JEFFERSON LIQUOR MART INC,,UUU, Undetermined,ANNUAL Mercantile Occupancy,4/21/2021 18:54,No,282046,-82.995711,42.351177
142543,15535 West McNichols,HASSAN RIHAN,,UUU, Undetermined,ANNUAL Business Occupancy,4/21/2021 15:30,No,142839,-83.200134,42.415688
142542,17437 3rd Avenue,Detroit Cabinet,,700," Manufacturing, Processing",ANNUAL Business Occupancy,4/21/2021 13:45,No,352322,-83.114222,42.41911
141151,16138 West Warren,Household Goods Imports & Exports LLC,DOLLAR PLUS,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/21/2021 13:38,No,352001,-83.203321,42.343837
142489,3700 Michigan,MIKE'S FAMOUS HAM PLACE,Mike's Famous Ham Place,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/21/2021 8:53,No,148671,-83.094458,42.331604
142475,19456 Livernois,FLAGSHIP,Flagship,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/21/2021 7:48,No,322156,-83.141291,42.436131
142474,19434 Livernois,Krispy Addicts,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/21/2021 7:44,No,352831,-83.141392,42.435826
142472,7312 Central,SEKLAOUI TRADING INC.,Superior Used Auto Sales,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/21/2021 7:37,No,349813,-83.145645,42.346409
142552,10993 Gratiot,L & C RESTAURANT,Rios Coney Island,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/20/2021 22:26,No,232814,-82.997158,42.4061
129101,15037 Joy,Coyle Auto Repair,Coyle Auto Repair,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/20/2021 16:46,No,216124,-83.192335,42.357979
142551,8018 Conant,UNITED CAR CENTER INC,5 Star Auto Sales,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/20/2021 16:00,No,254127,-83.041403,42.388283
142478,6832 East McNichols,Roy Williams,No Name   (6832),579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/20/2021 13:35,No,536446,-83.031214,42.419026
142504,5905 Van Dyke,DAKKOTA INTEGRATED SYSTEMS,DAKKOTA INTEGRATED SYSTEMS,700," Manufacturing, Processing",ANNUAL Industrial Occupancy,4/20/2021 12:05,No,396858,-83.019713,42.382298
142496,13403 A Seven Mile  West,City Urgent Care,City Urgent Care,341," Clinic, Clinic-type Infirmary",ANNUAL Business Occupancy,4/20/2021 12:00,No,220551,-83.178799,42.43086
142487,5436 Michigan,SPEIGHT FURNITURE STORE,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/20/2021 11:45,No,151672,-83.110427,42.331479
142495,13403 B Seven  West,Schaefer Health Mart,Schaefer Health Mart,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/20/2021 11:30,No,,,
142486,4828 Michigan,P & T AUTO PARTS CO,,UUU, Undetermined,ANNUAL Mercantile Occupancy,4/20/2021 11:23,No,154642,-83.108923,42.331506
142493,13303 West Seven Mile,The FINAL KUT,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/20/2021 9:30,No,351176,-83.177352,42.4309
142123,2251 S Fort,ELLA MAE'S PLACE,Ella Mae's Place,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/20/2021 8:29,No,2223,-83.157115,42.273527
142390,13781 Gratiot,Sophia's Hair Braiding,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/16/2021 14:02,No,225575,-82.982751,42.427972
142389,13785 Gratiot,ST CLAIR CLEANERS,St Clair Cleaners,600," Ind., Utility, Defense, Agriculture, Mining - Other",ANNUAL Mercantile Occupancy,4/16/2021 13:34,No,225576,-82.982686,42.428069
142387,13881 Gratiot,DOLLAR DAZE PLUS,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/16/2021 11:59,No,224900,-82.982042,42.429242
140411,19181 Glendale,Epic Gardens LLC,Epic Gardens LLC,500," Mercantile, Business - Other",ANNUAL Industrial Occupancy,4/16/2021 11:02,No,113573,-83.230382,42.381316
142379,18936 Conant,1ST CHOICE HAND CAR WASH,1ST CHOICE HAND CAR WASH,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/15/2021 17:30,No,299685,-83.07253,42.431795
142372,7945 Charlevoix,JANE'S MARKET,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/15/2021 17:14,No,350022,-83.003441,42.362785
139554,9561 Bryden,Global Wholesale,,500," Mercantile, Business - Other",ANNUAL Storage Occupancy,4/15/2021 17:11,No,216347,-83.14593,42.367724
142382,18441 Conant,Barber Shop,No Name,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/15/2021 16:30,No,352523,-83.070353,42.427805
142374,3805 East McNichols,PERFECT WIRELESS 8593,Strip Mall,UUU, Undetermined,ANNUAL Mercantile Occupancy,4/15/2021 16:10,No,349124,-83.063364,42.418961
141812,13501 AUBURN,A1 LOUNGE,A1 Lounge,100, Assembly - Other,ANNUAL Assembly Occupancy,4/15/2021 15:53,No,453191,-83.234841,42.3837
142381,4130 East Eight Mile,Kwicky Bar,KWICKY BAR,162, Bar or Nightclub,ANNUAL Assembly Occupancy,4/15/2021 15:32,No,286203,-83.063082,42.447059
142362,14025 Gratiot,Express Auto Repair,,571," Service Station, Gas Station",ANNUAL Repair Garage,4/15/2021 13:39,No,168170,-82.980632,42.431257
142393,13800 West Chicago,HY-TECH AUTO SALES INC,HY-TECH AUTO SALES INC,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/15/2021 13:30,No,216298,-83.18052,42.366023
142600,19301 Shiawassee Drive,PIERRE MANOR APARTMENTS,,400, Residential - Other,ANNUAL Residential,4/15/2021 11:43,No,120274,-83.273231,42.431978
142599,19265 Shiawassee Drive,PIERRE MANOR APARTMENTS,,400, Residential - Other,ANNUAL Residential,4/15/2021 11:40,No,543545,-83.273396,42.431606
141142,20433 Sherwood,F A AUTOMOTIVE LLC,,800, Storage - Other,ANNUAL Storage Occupancy,4/15/2021 9:45,No,539072,-83.034735,42.446341
142310,3601 Bellevue,TOTAL BUS CARE,,UUU, Undetermined,ANNUAL Repair Garage,4/14/2021 21:39,No,349081,-83.017975,42.362778
142417,17425 Telegraph,Deangelo's  Soul Food,DE'ANGELO'S SOUL FOOD,100, Assembly - Other,ANNUAL Business Occupancy,4/14/2021 15:22,No,352319,-83.277832,42.418728
142295,3201 West Davison,"DAVISON TIRE EXPRESS, INC","DAVISON TIRE EXPRESS, INC.",600," Ind., Utility, Defense, Agriculture, Mining - Other",ANNUAL Repair Garage,4/14/2021 13:49,No,348990,-83.127605,42.390681
142308,3939 Bellevue,STREAMLINE ELECTRIC INC.,WAREHOUSE ASSOCIATES,0, Property Use - Other,ANNUAL Business Occupancy,4/14/2021 11:16,No,349160,-83.020544,42.366139
142421,19255 Shiawassee Drive,Pierre Manor Apartments,,400, Residential - Other,ANNUAL Residential,4/14/2021 11:06,No,120218,-83.273493,42.431358
142306,6626 Gratiot,FERRANTE MANUFACTURING CO,FERRANTE MANUFACTURING CO,700," Manufacturing, Processing",ANNUAL Industrial Occupancy,4/14/2021 10:34,No,340588,-83.020811,42.368307
142302,3641 Grand River,Motor City Grill,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/14/2021 9:45,No,43807,-83.074612,42.342505
121782,12520 Morang,Morang Auto Sales,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Mercantile Occupancy,4/14/2021 8:42,No,307605,-82.956367,42.429161
140992,7436 OAKLAND Street,BRYLAND ROAD TESTING,,UUU, Undetermined,ANNUAL Business Occupancy,4/13/2021 19:16,No,341394,-83.065013,42.375027
142265,7200 Gratiot,KORASH FLORISTS,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,4/13/2021 19:08,No,349786,-83.018188,42.372993
142264,7070 Gratiot,FAMILY DOLLAR #26434,FAMILY DOLLAR #6434,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/13/2021 19:00,No,1438,-83.018822,42.371341
142263,6824 Gratiot,JKAS ELEGANT HAIR,UN AUTRE TROIS LLC,UUU, Undetermined,ANNUAL Business Occupancy,4/13/2021 18:45,No,349731,-83.020375,42.369793
142272,13801 Van Dyke,Golden Hawk LLC,Van Dyke Used Tires,800, Storage - Other,ANNUAL Storage Occupancy,4/13/2021 16:45,No,370785,-83.024105,42.418964
142268,8919 Michigan,Quality Market,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/13/2021 15:47,No,350315,-83.150848,42.329136
142333,14510 Livernois,O'REILLY AUTO PARTS,O'REILLY AUTO PARTS,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/13/2021 15:00,No,351540,-83.139334,42.395786
142267,7430 West vernor,Smokers Depot,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/13/2021 12:36,No,427034,-83.005497,42.358754
142235,12645 East Seven Mile,FAMILY FOOD MARKET,Family Food Market,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/13/2021 10:04,No,351004,-82.995169,42.434874
142230,7752 West Vernor,Southwest Business Association,Southwest Business Association,599, Business Office,ANNUAL Business Occupancy,4/12/2021 16:41,No,349964,-83.125389,42.312401
139699,2328 East Seven Mile,UNITED CHILDREN & FAMILY HEADS,Bronner Library Building,599, Business Office,ANNUAL Business Occupancy,4/12/2021 14:30,No,505248,-83.078706,42.432683
142246,7400 East McNichols,MITCH'S AUTO PARTS,MITCH'S AUTO PARTS,500," Mercantile, Business - Other",ANNUAL Industrial Occupancy,4/12/2021 4:15,No,536508,-83.027263,42.418481
142187,17260 Gable,A-NU Auto Body & Customs,A-NU Auto Body & Customs,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/9/2021 14:50,No,538346,-83.041474,42.421488
142280,24253 Grand River,Nick's New & Used Tires,Nick Tire Auto repair,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/9/2021 14:10,No,,,
142186,17265 Gable,GREY-HUB TROLLEY WHEEL CO,GREY-HUB TROLLEY WHEEL CO,600," Ind., Utility, Defense, Agriculture, Mining - Other",ANNUAL Industrial Occupancy,4/9/2021 13:50,No,277322,-83.04204,42.421458
142170,2629 East Vernor,Mr. Fish & Seafood Inc.,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,4/8/2021 19:55,No,348791,-83.029857,42.350463
142169,3000 McDougall,People's Children Center,,254," Day Care, In Commercial Property",ANNUAL Assembly Occupancy,4/8/2021 19:46,No,347573,-83.027226,42.355105
142713,21639 West Eight Mile,Lucky Garden,,100, Assembly - Other,ANNUAL Business Occupancy,4/8/2021 19:14,No,101329,-83.257094,42.442876
142167,3711 East Vernor,In and Out Auto Repair LLC,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,4/8/2021 18:57,No,316424,-83.01823,42.355055
